,trans_vat_desc,original_gross_amt,trans_cac_code_1,trans_cac_code_2,directorate,cluster
2742,2.0,0.040291468718945345,12.0,275.0,3.0,4
2743,2.0,0.040451488941790896,12.0,275.0,3.0,4
2744,1.0,0.041573804689520176,14.0,275.0,3.0,4
2745,1.0,0.0416838185927265,10.0,276.0,3.0,4
2746,1.0,0.0416838185927265,10.0,276.0,3.0,4
2747,2.0,0.04144987598432729,19.0,203.0,3.0,3
2748,2.0,0.04144987598432729,19.0,203.0,3.0,3
2749,2.0,0.0412766656887653,19.0,203.0,3.0,3
2750,2.0,0.04134884872407063,29.0,203.0,3.0,3
2751,2.0,0.0406393387686096,29.0,203.0,3.0,3
2752,2.0,0.041538148009429586,29.0,203.0,3.0,3
2753,2.0,0.040335677204423506,19.0,203.0,3.0,3
2754,2.0,0.04030668803361815,19.0,203.0,3.0,3
2755,2.0,0.04129884240443139,19.0,203.0,3.0,3
2756,2.0,0.041329425979631046,19.0,203.0,3.0,3
2757,2.0,0.040371623776222144,29.0,203.0,3.0,3
2758,2.0,0.04032118261902083,10.0,203.0,3.0,3
2759,2.0,0.04079906909974709,19.0,203.0,3.0,3
2760,2.0,0.040342054822000685,19.0,203.0,3.0,3
2761,2.0,0.04053831150835293,19.0,203.0,3.0,3
2762,2.0,0.04187645163272807,19.0,203.0,3.0,3
2763,2.0,0.04032118261902083,49.0,203.0,3.0,3
2764,2.0,0.040335677204423506,19.0,203.0,3.0,3
2765,2.0,0.04030668803361815,19.0,203.0,3.0,3
2766,2.0,0.04030668803361815,19.0,203.0,3.0,3
2767,2.0,0.04030668803361815,19.0,203.0,3.0,3
2768,2.0,0.040292193448215476,19.0,203.0,3.0,3
2769,2.0,0.04148437309758566,19.0,203.0,3.0,3
2770,2.0,0.04098546946802552,19.0,203.0,3.0,3
2771,2.0,0.04039148135822382,19.0,203.0,3.0,3
2772,2.0,0.04046583858133954,19.0,203.0,3.0,3
2773,2.0,0.041600474726661105,19.0,203.0,3.0,3
2774,2.0,0.04138030197439444,19.0,203.0,3.0,3
2775,2.0,0.04040786023972884,19.0,203.0,3.0,3
2776,2.0,0.040540485696163336,19.0,203.0,3.0,3
2777,2.0,0.04032118261902083,19.0,203.0,3.0,3
2778,2.0,0.04063817920177738,19.0,203.0,3.0,3
2779,2.0,0.04033335807075908,19.0,203.0,3.0,3
2780,2.0,0.04031031167996882,19.0,203.0,3.0,3
2781,2.0,0.040334952475153375,19.0,203.0,3.0,3
2782,2.0,0.04032118261902083,10.0,203.0,3.0,3
2783,2.0,0.04056353208695359,12.0,203.0,3.0,3
2784,2.0,0.04037176872207618,10.0,203.0,3.0,3
2785,2.0,0.04053526764541838,12.0,203.0,3.0,3
2786,2.0,0.04069702721851225,12.0,203.0,3.0,3
2787,2.0,0.0404720712530627,12.0,203.0,3.0,3
2788,2.0,0.040520193276599586,19.0,203.0,3.0,3
2789,2.0,0.040482217462844576,12.0,203.0,3.0,3
2790,2.0,0.04078834310654911,10.0,203.0,3.0,3
2791,2.0,0.04062455429149886,10.0,203.0,3.0,3
2792,2.0,0.04127710052632738,12.0,203.0,3.0,3
2793,2.0,0.040270306624257436,12.0,203.0,3.0,3
2794,2.0,0.040315239839005736,12.0,203.0,3.0,3
2795,1.0,0.04032828496586815,38.0,203.0,3.0,3
2796,1.0,0.04068514165848205,12.0,265.0,3.0,4
2797,2.0,0.040315239839005736,12.0,277.0,3.0,4
2798,2.0,0.040292193448215476,12.0,277.0,3.0,4
2799,2.0,0.040719638771740424,12.0,277.0,3.0,4
2800,2.0,0.04026436384424234,12.0,277.0,3.0,4
2801,2.0,0.040492943456042554,12.0,277.0,3.0,4
2802,2.0,0.041040983730117775,12.0,277.0,3.0,4
2803,2.0,0.04047656457453753,12.0,277.0,3.0,4
2804,2.0,0.040270451570111464,12.0,277.0,3.0,4
2805,2.0,0.04035017178982618,12.0,277.0,3.0,4
2806,2.0,0.04025566709300073,12.0,277.0,3.0,4
2807,2.0,0.0409874987099819,12.0,277.0,3.0,4
2808,2.0,0.04064223768569013,12.0,277.0,3.0,4
2809,2.0,0.04023001167683799,12.0,277.0,3.0,4
2810,2.0,0.042941223876408724,12.0,278.0,3.0,4
2811,1.0,0.04031625445998392,49.0,279.0,3.0,4
2812,2.0,0.04034509868493525,11.0,279.0,3.0,4
2813,2.0,0.04067716963651058,11.0,279.0,3.0,4
2814,2.0,0.04074167054155249,11.0,279.0,3.0,4
2815,1.0,0.040462214934988874,35.0,279.0,3.0,4
2816,1.0,0.040555994902544204,11.0,279.0,3.0,4
2817,1.0,0.04000650516992872,35.0,279.0,3.0,4
2818,2.0,0.04025958063105945,25.0,279.0,3.0,4
2819,1.0,0.041052144560877836,35.0,279.0,3.0,4
2820,1.0,0.041248691138938136,35.0,279.0,3.0,4
2821,2.0,0.04049874129020362,25.0,279.0,3.0,4
2822,1.0,0.04086748354284773,35.0,279.0,3.0,4
2823,1.0,0.040610784435366316,35.0,279.0,3.0,4
2824,1.0,0.04139247742613269,35.0,279.0,3.0,4
2825,1.0,0.039944613290259286,35.0,279.0,3.0,4
2826,1.0,0.04030378911653762,11.0,143.0,3.0,1
2839,1.0,0.040886616395579264,12.0,208.0,3.0,3
2840,2.0,0.04162221660476512,12.0,208.0,3.0,3
2841,1.0,0.04042670320075232,12.0,208.0,3.0,3
2842,1.0,0.040634120717864625,12.0,208.0,3.0,3
2843,2.0,0.04068224274140152,10.0,208.0,3.0,3
2844,1.0,0.04142045197595985,14.0,208.0,3.0,3
2845,1.0,0.043495641768061116,42.0,208.0,3.0,3
2846,1.0,0.04237231139935365,42.0,208.0,3.0,3
2847,1.0,0.04664821409314336,42.0,208.0,3.0,3
2848,1.0,0.047093197865005536,42.0,208.0,3.0,3
2849,1.0,0.04603219421352959,42.0,208.0,3.0,3
2850,1.0,0.04057425808015157,12.0,280.0,3.0,4
2851,2.0,0.04031045662582285,12.0,280.0,3.0,4
2852,2.0,0.040508307716569394,12.0,280.0,3.0,4
2853,2.0,0.040353070706906725,12.0,280.0,3.0,4
2854,2.0,0.0402749448915863,12.0,280.0,3.0,4
2855,2.0,0.04026131998130778,12.0,280.0,3.0,4
2856,2.0,0.04026639308619871,12.0,280.0,3.0,4
2857,2.0,0.04066905266868508,12.0,280.0,3.0,4
2858,1.0,0.047942580569602405,9.0,224.0,3.0,3
2859,1.0,0.04058150537285291,12.0,281.0,3.0,4
2860,1.0,0.04221779911896112,12.0,281.0,3.0,4
2861,2.0,0.04039582973384462,12.0,281.0,3.0,4
2862,2.0,0.0417396227465268,19.0,281.0,3.0,4
2863,2.0,0.0402901642062591,19.0,281.0,3.0,4
2864,2.0,0.040743409891800815,19.0,281.0,3.0,4
2865,2.0,0.042060532867342064,19.0,281.0,3.0,4
2866,2.0,0.04247072963423783,19.0,281.0,3.0,4
2867,2.0,0.041194046551970044,12.0,249.0,3.0,3
2868,2.0,0.04035654940740336,11.0,249.0,3.0,3
2869,1.0,0.041248836084792156,12.0,249.0,3.0,3
2870,1.0,0.04382176993962135,12.0,249.0,3.0,3
2871,2.0,0.04061107432707437,12.0,249.0,3.0,3
2872,1.0,0.042819614304880266,35.0,249.0,3.0,3
2873,1.0,0.041750638631432836,35.0,249.0,3.0,3
2874,2.0,0.040386263307478854,10.0,249.0,3.0,3
2875,2.0,0.04182485090869454,12.0,237.0,3.0,3
2876,2.0,0.040378581177215433,11.0,237.0,3.0,3
2877,2.0,0.04030654308776413,12.0,237.0,3.0,3
2878,2.0,0.04043351565589157,12.0,237.0,3.0,3
2879,2.0,0.04085603282037961,12.0,237.0,3.0,3
2880,2.0,0.040810084984653126,12.0,237.0,3.0,3
2881,2.0,0.04054947233911299,12.0,237.0,3.0,3
2882,2.0,0.0402755246750024,12.0,237.0,3.0,3
2883,2.0,0.04061049454365826,12.0,237.0,3.0,3
2884,2.0,0.04026421889838831,25.0,237.0,3.0,3
2885,2.0,0.04026871221986314,25.0,237.0,3.0,3
2886,1.0,0.04325387208354447,29.0,237.0,3.0,3
2887,1.0,0.04090473462733261,51.0,237.0,3.0,3
2888,2.0,0.04045540247984962,10.0,237.0,3.0,3
2889,2.0,0.04150263627519303,12.0,211.0,3.0,3
2890,2.0,0.041401174177374295,12.0,211.0,3.0,3
2891,2.0,0.040734423248851154,12.0,211.0,3.0,3
2892,2.0,0.046171342233395286,61.0,211.0,3.0,3
2893,1.0,0.04240840291700632,49.0,211.0,3.0,3
2894,2.0,0.04400280731130079,12.0,211.0,3.0,3
2896,2.0,0.04074022108301223,9.0,238.0,3.0,3
2897,2.0,0.042116481966996404,9.0,238.0,3.0,3
2898,2.0,0.04589101695170751,9.0,238.0,3.0,3
2899,2.0,0.041016487880787246,9.0,238.0,3.0,3
2900,2.0,0.04028436637209803,9.0,238.0,3.0,3
2901,2.0,0.04029523731115004,9.0,238.0,3.0,3
2902,2.0,0.040263349223264154,9.0,238.0,3.0,3
2903,2.0,0.04026421889838831,9.0,238.0,3.0,3
2904,2.0,0.04026349416911818,9.0,238.0,3.0,3
2905,2.0,0.0403204578897507,9.0,238.0,3.0,3
2906,2.0,0.04458273567326189,9.0,238.0,3.0,3
2907,2.0,0.040488015297005644,9.0,238.0,3.0,3
2908,2.0,0.04074167054155249,9.0,238.0,3.0,3
2909,2.0,0.041799340438385825,9.0,238.0,3.0,3
2910,2.0,0.042263167171271494,9.0,238.0,3.0,3
2911,2.0,0.04064006349787972,9.0,238.0,3.0,3
2912,2.0,0.040294947419441986,9.0,238.0,3.0,3
2913,2.0,0.04080733101342662,9.0,238.0,3.0,3
2914,2.0,0.04116650683970495,9.0,238.0,3.0,3
2915,2.0,0.040295817094566144,9.0,238.0,3.0,3
2916,2.0,0.04027508983744032,9.0,238.0,3.0,3
2917,2.0,0.04055280609375561,9.0,238.0,3.0,3
2918,2.0,0.040711956641477004,9.0,238.0,3.0,3
2919,2.0,0.04104359275549025,9.0,238.0,3.0,3
2920,2.0,0.040593245987029083,9.0,238.0,3.0,3
2921,2.0,0.04037669688111309,9.0,238.0,3.0,3
2922,2.0,0.04071587017953572,9.0,238.0,3.0,3
2923,2.0,0.0406393387686096,9.0,238.0,3.0,3
2924,2.0,0.04458273567326189,9.0,238.0,3.0,3
2925,2.0,0.04058309977724721,9.0,238.0,3.0,3
2926,2.0,0.04094358011621178,9.0,238.0,3.0,3
2927,2.0,0.04228316969912719,10.0,246.0,3.0,3
2928,2.0,0.0402749448915863,19.0,246.0,3.0,3
2929,2.0,0.040295672148712124,19.0,246.0,3.0,3
2930,2.0,0.040323066915123176,19.0,246.0,3.0,3
2931,2.0,0.04031552973071379,19.0,246.0,3.0,3
2932,2.0,0.04028610572234636,19.0,246.0,3.0,3
2933,2.0,0.04032118261902083,19.0,246.0,3.0,3
2934,2.0,0.040266248140344685,19.0,246.0,3.0,3
2935,2.0,0.04196501354953843,13.0,246.0,3.0,3
2936,2.0,0.040463374501821095,3.0,246.0,3.0,3
2937,2.0,0.041538727792845696,10.0,246.0,3.0,3
2938,2.0,0.04049178388921035,29.0,246.0,3.0,3
2939,2.0,0.041559744941679584,13.0,246.0,3.0,3
2940,2.0,0.04036886980499564,12.0,246.0,3.0,3
2941,2.0,0.04124912597650022,12.0,246.0,3.0,3
2942,2.0,0.040378581177215433,10.0,246.0,3.0,3
2943,2.0,0.04027508983744032,12.0,246.0,3.0,3
2944,2.0,0.04165888790583389,13.0,246.0,3.0,3
2945,1.0,0.04397396308634946,12.0,246.0,3.0,3
2946,2.0,0.04045177883349895,12.0,228.0,3.0,3
2947,1.0,0.047001012301844516,14.0,228.0,3.0,3
2948,5.0,0.042732646792464204,59.0,228.0,3.0,3
2949,1.0,0.04316328092477774,8.0,186.0,3.0,3
2950,1.0,0.04048076800430431,9.0,238.0,3.0,3
2951,2.0,0.04284338542494065,9.0,238.0,3.0,3
2952,2.0,0.04266945040010853,9.0,238.0,3.0,3
2953,2.0,0.04041235356120367,9.0,238.0,3.0,3
2954,1.0,0.041973565354926,29.0,282.0,3.0,4
2955,2.0,0.045234992016382355,25.0,282.0,3.0,4
2956,2.0,0.04039220608749395,12.0,282.0,3.0,4
2957,1.0,0.04093386874399199,12.0,282.0,3.0,4
2958,2.0,0.04052265735611804,12.0,282.0,3.0,4
2959,2.0,0.04034669308932955,12.0,282.0,3.0,4
2960,2.0,0.04052265735611804,12.0,282.0,3.0,4
2961,1.0,0.041020691310554025,12.0,282.0,3.0,4
2962,2.0,0.04052265735611804,12.0,282.0,3.0,4
2963,2.0,0.04028132250916347,12.0,282.0,3.0,4
2964,1.0,0.04063020717980591,29.0,282.0,3.0,4
2965,2.0,0.04027508983744032,19.0,282.0,3.0,4
2966,2.0,0.040275379729148374,19.0,282.0,3.0,4
2967,2.0,0.04027508983744032,19.0,282.0,3.0,4
2968,2.0,0.04096010394357084,19.0,282.0,3.0,4
2969,2.0,0.04027508983744032,19.0,282.0,3.0,4
2970,2.0,0.04027508983744032,19.0,282.0,3.0,4
2971,2.0,0.04028349669697387,19.0,282.0,3.0,4
2972,1.0,0.041466399811686344,12.0,282.0,3.0,4
2973,2.0,0.04027711907939669,9.0,282.0,3.0,4
2974,2.0,0.04027508983744032,19.0,282.0,3.0,4
2975,2.0,0.040428877388562726,19.0,282.0,3.0,4
2976,2.0,0.04055309598546366,29.0,282.0,3.0,4
2977,1.0,0.041306959372256896,12.0,282.0,3.0,4
2978,2.0,0.043765241056550906,42.0,282.0,3.0,4
2980,1.0,0.04075616512695517,49.0,282.0,3.0,4
2981,2.0,0.04128536244000691,29.0,282.0,3.0,4
2982,1.0,0.04048076800430431,12.0,283.0,3.0,4
2983,2.0,0.040668327939414946,9.0,283.0,3.0,4
2984,2.0,0.040422064933423464,19.0,283.0,3.0,4
2985,2.0,0.0415733698519581,19.0,283.0,3.0,4
2986,1.0,0.0406545580832824,62.0,283.0,3.0,4
2987,2.0,0.04163337743552518,9.0,283.0,3.0,4
2988,2.0,0.04046598352719358,19.0,283.0,3.0,4
2989,2.0,0.04087154202676048,9.0,283.0,3.0,4
2990,2.0,0.04035176619422048,9.0,283.0,3.0,4
2991,2.0,0.04035176619422048,9.0,283.0,3.0,4
2992,2.0,0.04035176619422048,9.0,283.0,3.0,4
2993,2.0,0.04098764365583592,19.0,283.0,3.0,4
2994,2.0,0.041165782110434826,9.0,283.0,3.0,4
2995,2.0,0.04035176619422048,9.0,283.0,3.0,4
2996,2.0,0.04037916096063154,19.0,283.0,3.0,4
2997,2.0,0.04266727621229813,9.0,283.0,3.0,4
2998,2.0,0.041538872738699724,9.0,283.0,3.0,4
2999,2.0,0.04081399852271185,9.0,283.0,3.0,4
3000,1.0,0.043683781486587865,9.0,283.0,3.0,4
3001,2.0,0.04038887233285133,19.0,283.0,3.0,4
3002,2.0,0.04038061041917181,9.0,283.0,3.0,4
3003,2.0,0.043968165252188385,9.0,283.0,3.0,4
3004,2.0,0.04076471693234275,19.0,283.0,3.0,4
3005,2.0,0.04089647271365308,19.0,283.0,3.0,4
3006,2.0,0.04143741064088099,11.0,284.0,3.0,4
3007,2.0,0.04020537088165344,11.0,284.0,3.0,4
3008,1.0,0.04748165275379729,12.0,284.0,3.0,4
3009,1.0,0.04099155719389464,12.0,284.0,3.0,4
3010,1.0,0.04153046587916617,10.0,284.0,3.0,4
3011,1.0,0.04104054889255569,10.0,284.0,3.0,4
3012,2.0,0.04033480752929935,12.0,284.0,3.0,4
3013,2.0,0.04033480752929935,12.0,284.0,3.0,4
3014,1.0,0.04651341444889846,12.0,284.0,3.0,4
3015,2.0,0.04033480752929935,12.0,284.0,3.0,4
3016,1.0,0.04048729056773551,12.0,284.0,3.0,4
3017,1.0,0.04100068878269833,12.0,284.0,3.0,4
3018,1.0,0.04094082614498527,12.0,284.0,3.0,4
3019,2.0,0.04050395934094859,9.0,285.0,3.0,4
3020,2.0,0.04050395934094859,9.0,285.0,3.0,4
3021,2.0,0.041379432299270276,9.0,285.0,3.0,4
3022,2.0,0.03908928780564732,9.0,285.0,3.0,4
3023,1.0,0.040850959715488674,9.0,285.0,3.0,4
3024,1.0,0.04042539868806608,12.0,285.0,3.0,4
3025,1.0,0.041175058645092535,12.0,285.0,3.0,4
3026,1.0,0.04060136295485458,26.0,285.0,3.0,4
3027,2.0,0.04563489762764222,10.0,285.0,3.0,4
3028,2.0,0.0419567516358589,10.0,285.0,3.0,4
3029,2.0,0.042058068787823616,12.0,285.0,3.0,4
3030,2.0,0.04271438361485683,10.0,285.0,3.0,4
3031,2.0,0.04084226296424707,12.0,285.0,3.0,4
3032,2.0,0.04027639435012656,12.0,285.0,3.0,4
3033,2.0,0.042159385939788324,12.0,285.0,3.0,4
3034,2.0,0.039401356229366954,19.0,286.0,3.0,4
3035,2.0,0.040026072860222334,19.0,286.0,3.0,4
3036,1.0,0.04256161068471261,14.0,286.0,3.0,4
3037,1.0,0.04178586047396134,14.0,286.0,3.0,4
3038,1.0,0.04125622832334752,42.0,143.0,3.0,1
3039,2.0,0.04035046168153424,25.0,143.0,3.0,1
3040,2.0,0.041379432299270276,12.0,143.0,3.0,1
3041,2.0,0.04036002810790001,12.0,143.0,3.0,1
3042,2.0,0.040247260233467176,25.0,143.0,3.0,1
3043,2.0,0.04041119399437145,12.0,143.0,3.0,1
3044,2.0,0.0416188828501225,29.0,143.0,3.0,1
3045,1.0,0.040927346180560785,29.0,143.0,3.0,1
3046,1.0,0.04085733733306585,12.0,143.0,3.0,1
3047,2.0,0.04041728172024058,11.0,143.0,3.0,1
3048,2.0,0.04068760573800051,11.0,143.0,3.0,1
3049,1.0,0.040379305906485564,26.0,143.0,3.0,1
3050,1.0,0.040306832979472185,26.0,143.0,3.0,1
3051,1.0,0.040379305906485564,26.0,143.0,3.0,1
3052,2.0,0.04080312758365984,29.0,143.0,3.0,1
3053,1.0,0.04045177883349895,10.0,143.0,3.0,1
3054,1.0,0.04045177883349895,26.0,143.0,3.0,1
3055,1.0,0.04123448644524351,12.0,167.0,3.0,1
3056,1.0,0.0405457037469083,12.0,167.0,3.0,1
3057,2.0,0.04145741316873668,13.0,287.0,3.0,4
3058,2.0,0.04047627468282948,9.0,287.0,3.0,4
3059,2.0,0.04067644490724045,9.0,287.0,3.0,4
3060,2.0,0.041017067664203356,22.0,287.0,3.0,4
3061,2.0,0.04037916096063154,9.0,287.0,3.0,4
3062,2.0,0.040428297605146615,9.0,287.0,3.0,4
3063,2.0,0.04035017178982618,29.0,287.0,3.0,4
3064,2.0,0.040490914214086175,11.0,288.0,3.0,4
3065,2.0,0.04040829507729092,11.0,288.0,3.0,4
3066,2.0,0.04083776964277224,11.0,288.0,3.0,4
3067,2.0,0.04094459473718997,13.0,279.0,3.0,4
3068,2.0,0.04563721676130664,19.0,279.0,3.0,4
3069,1.0,0.04415876905023359,9.0,279.0,3.0,4
3070,1.0,0.040669197614539104,12.0,279.0,3.0,4
3071,1.0,0.040669197614539104,12.0,279.0,3.0,4
3072,1.0,0.040640208443733755,12.0,279.0,3.0,4
3073,1.0,0.040263349223264154,12.0,279.0,3.0,4
3074,1.0,0.040669197614539104,12.0,279.0,3.0,4
3075,2.0,0.04038988695382952,12.0,279.0,3.0,4
3076,2.0,0.04245898902006166,12.0,279.0,3.0,4
3077,2.0,0.041316235906914606,19.0,279.0,3.0,4
3078,2.0,0.04719176104574375,25.0,279.0,3.0,4
3079,2.0,0.0408570474413578,12.0,279.0,3.0,4
3080,2.0,0.040314660055589625,25.0,279.0,3.0,4
3081,2.0,0.040843132639371234,9.0,289.0,3.0,4
3082,1.0,0.040619336240753895,14.0,289.0,3.0,4
3083,1.0,0.042338973852927494,9.0,289.0,3.0,4
3084,2.0,0.040582085156269015,9.0,289.0,3.0,4
3085,1.0,0.04033785139223391,9.0,289.0,3.0,4
3086,1.0,0.042338973852927494,9.0,289.0,3.0,4
3087,2.0,0.04143741064088099,9.0,289.0,3.0,4
3088,1.0,0.041306959372256896,1.0,289.0,3.0,4
3089,2.0,0.040582085156269015,9.0,289.0,3.0,4
3090,1.0,0.04078747343142495,14.0,289.0,3.0,4
3091,1.0,0.04400309720300884,14.0,289.0,3.0,4
3092,1.0,0.046756923483663435,14.0,289.0,3.0,4
3093,2.0,0.04284338542494065,57.0,289.0,3.0,4
3094,1.0,0.0405944055538613,9.0,289.0,3.0,4
3095,1.0,0.04050250988240832,9.0,289.0,3.0,4
3096,1.0,0.04043366060174561,9.0,289.0,3.0,4
3097,1.0,0.04064006349787972,9.0,289.0,3.0,4
3098,2.0,0.040669197614539104,9.0,289.0,3.0,4
3099,1.0,0.042791639755053096,9.0,289.0,3.0,4
3100,1.0,0.04027059651596549,9.0,289.0,3.0,4
3101,2.0,0.040886616395579264,9.0,289.0,3.0,4
3102,1.0,0.041017067664203356,9.0,289.0,3.0,4
3103,1.0,0.040619336240753895,14.0,289.0,3.0,4
3104,2.0,0.041175783374362666,9.0,290.0,3.0,4
3105,1.0,0.04299992694728957,12.0,290.0,3.0,4
3106,2.0,0.04099721008220169,12.0,290.0,3.0,4
3107,2.0,0.040586288586035794,35.0,290.0,3.0,4
3108,2.0,0.042398401653078475,12.0,290.0,3.0,4
3109,2.0,0.04081414346856588,12.0,290.0,3.0,4
3110,2.0,0.04078515429776052,19.0,290.0,3.0,4
3111,1.0,0.04140218879835248,35.0,242.0,3.0,3
3112,1.0,0.0422285251121591,35.0,242.0,3.0,3
3113,1.0,0.0382401949927585,35.0,242.0,3.0,3
3114,2.0,0.040234504998312826,11.0,291.0,3.0,4
3115,2.0,0.041286811898547174,11.0,291.0,3.0,4
3116,2.0,0.040270451570111464,19.0,291.0,3.0,4
3117,2.0,0.0410785247063107,8.0,291.0,3.0,4
3118,2.0,0.04034437395566512,12.0,291.0,3.0,4
3119,2.0,0.0417889043368959,11.0,291.0,3.0,4
3120,2.0,0.04052425176051234,19.0,291.0,3.0,4
3121,2.0,0.040494972697998934,10.0,291.0,3.0,4
3122,2.0,0.04099663029878558,12.0,291.0,3.0,4
3123,2.0,0.040833276321297414,11.0,291.0,3.0,4
3124,2.0,0.04214764532561216,19.0,292.0,3.0,4
3125,2.0,0.04286512730304467,19.0,292.0,3.0,4
3126,2.0,0.04084284274766318,11.0,292.0,3.0,4
3127,2.0,0.04022798243488162,11.0,292.0,3.0,4
3128,2.0,0.044366041621491874,12.0,292.0,3.0,4
3129,2.0,0.04155539656605878,12.0,292.0,3.0,4
3130,2.0,0.040654413137428375,12.0,292.0,3.0,4
3131,2.0,0.042653506356165584,12.0,292.0,3.0,4
3132,2.0,0.04469361925159237,12.0,292.0,3.0,4
3133,2.0,0.040494972697998934,9.0,292.0,3.0,4
3134,2.0,0.040686446171168296,11.0,292.0,3.0,4
3135,2.0,0.040741380649844436,19.0,292.0,3.0,4
3136,2.0,0.04027827864622891,12.0,292.0,3.0,4
3137,2.0,0.040871252135052424,9.0,292.0,3.0,4
3138,2.0,0.04081820195247863,11.0,292.0,3.0,4
3139,2.0,0.04022914200171383,11.0,292.0,3.0,4
3140,2.0,0.04213315074020948,11.0,292.0,3.0,4
3141,2.0,0.04045119905008285,9.0,292.0,3.0,4
3142,2.0,0.04085762722477391,12.0,292.0,3.0,4
3143,2.0,0.041243907925755253,9.0,292.0,3.0,4
3144,2.0,0.04078587902703066,12.0,292.0,3.0,4
3145,2.0,0.04055903876547876,8.0,292.0,3.0,4
3146,2.0,0.04046627341890163,12.0,292.0,3.0,4
3147,2.0,0.04385800640312804,12.0,292.0,3.0,4
3148,2.0,0.04026769759888496,12.0,292.0,3.0,4
3149,2.0,0.04056048822401903,11.0,292.0,3.0,4
3150,2.0,0.040379305906485564,11.0,292.0,3.0,4
3151,1.0,0.043495641768061116,28.0,186.0,3.0,3
3152,2.0,0.03908928780564732,25.0,186.0,3.0,3
3153,1.0,0.04324923381621561,23.0,186.0,3.0,3
3154,2.0,0.040625568912477046,9.0,293.0,3.0,4
3155,2.0,0.04078660375630079,9.0,293.0,3.0,4
3156,2.0,0.04075167180548034,9.0,293.0,3.0,4
3157,1.0,0.04034306944297888,9.0,293.0,3.0,4
3158,2.0,0.04197153611296963,9.0,293.0,3.0,4
3159,2.0,0.040493523239458665,9.0,293.0,3.0,4
3160,1.0,0.04123303698670324,12.0,294.0,3.0,4
3161,2.0,0.0416838185927265,3.0,294.0,3.0,4
3162,2.0,0.04035843370350571,12.0,294.0,3.0,4
3163,1.0,0.0420606778131961,11.0,294.0,3.0,4
3164,2.0,0.04085530809110948,9.0,294.0,3.0,4
3165,2.0,0.040988078493398,9.0,294.0,3.0,4
3166,1.0,0.041219991859840835,42.0,294.0,3.0,4
3167,2.0,0.04102445990275872,12.0,294.0,3.0,4
3168,2.0,0.04197371030078004,12.0,294.0,3.0,4
3169,1.0,0.04043728424809628,9.0,294.0,3.0,4
3170,1.0,0.04132203374107568,12.0,294.0,3.0,4
3171,2.0,0.04031480500144366,57.0,294.0,3.0,4
3172,2.0,0.0405575893069385,12.0,294.0,3.0,4
3173,2.0,0.04056701078745023,9.0,294.0,3.0,4
3174,2.0,0.041393492047110875,12.0,294.0,3.0,4
3175,2.0,0.040736307544953505,12.0,294.0,3.0,4
3176,2.0,0.04139392688467296,12.0,294.0,3.0,4
3177,1.0,0.04336692984968534,14.0,294.0,3.0,4
3178,1.0,0.04185557942974821,4.0,294.0,3.0,4
3179,2.0,0.040335677204423506,19.0,295.0,3.0,4
3180,1.0,0.041956316798296825,10.0,295.0,3.0,4
3181,2.0,0.041511188080580616,11.0,295.0,3.0,4
3182,2.0,0.04020537088165344,11.0,295.0,3.0,4
3183,2.0,0.04110403517661942,10.0,295.0,3.0,4
3184,2.0,0.04013304290049409,10.0,295.0,3.0,4
3185,2.0,0.040248709692007445,10.0,295.0,3.0,4
3186,2.0,0.04034161998443861,11.0,144.0,,1
3187,2.0,0.0405375867790828,11.0,144.0,,1
3188,2.0,0.04070572396975385,11.0,144.0,,1
3189,2.0,0.0407038396736515,8.0,296.0,3.0,4
3190,2.0,0.040372928288908386,12.0,296.0,3.0,4
3191,1.0,0.040548167826426756,11.0,296.0,3.0,4
3192,2.0,0.040607885518285786,12.0,296.0,3.0,4
3193,1.0,0.04097749744605405,11.0,296.0,3.0,4
3194,1.0,0.04052425176051234,6.0,296.0,3.0,4
3195,1.0,0.04039365554603421,29.0,296.0,3.0,4
3196,1.0,0.040306832979472185,11.0,296.0,3.0,4
3197,2.0,0.04893111129406498,12.0,296.0,3.0,4
3198,2.0,0.040802402854389706,12.0,296.0,3.0,4
3199,1.0,0.04101416874712282,11.0,296.0,3.0,4
3200,2.0,0.042407678187736185,12.0,296.0,3.0,4
3201,1.0,0.046418040076948844,35.0,296.0,3.0,4
3202,1.0,0.041425814972558844,14.0,296.0,3.0,4
3203,1.0,0.04718813739939308,35.0,296.0,3.0,4
3204,2.0,0.04382176993962135,42.0,297.0,3.0,4
3205,2.0,0.04105895701601709,10.0,265.0,3.0,4
3206,2.0,0.0416697588448859,10.0,265.0,3.0,4
3207,2.0,0.04052425176051234,14.0,265.0,3.0,4
3208,2.0,0.04167526678733891,10.0,265.0,3.0,4
3209,2.0,0.04022566330121719,10.0,265.0,3.0,4
3210,2.0,0.040546863313740515,10.0,265.0,3.0,4
3211,1.0,0.040379305906485564,17.0,258.0,3.0,4
3212,2.0,0.046756923483663435,9.0,258.0,3.0,4
3213,2.0,0.04740555618043323,9.0,258.0,3.0,4
3214,2.0,0.04640180614129785,9.0,258.0,3.0,4
3215,2.0,0.045597356651449275,9.0,258.0,3.0,4
3216,2.0,0.04053874634591501,11.0,258.0,3.0,4
3217,2.0,0.04069093949264312,9.0,258.0,3.0,4
3218,1.0,0.040454242913017406,11.0,258.0,3.0,4
3219,1.0,0.04108359781120165,35.0,258.0,3.0,4
3220,2.0,0.04031321059704936,12.0,298.0,3.0,4
